id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16248110,Im Herzen von München,19575465,Christina,,Maxvorstadt,48.15027,11.55657,Private room,65,28,2,2018-03-07,0.05,1,136
16252543,Beautiful house for familys in the east of munich,25736639,Laura,,Ramersdorf-Perlach,48.08321,11.67589,Entire home/apt,149,7,3,2018-08-29,0.09,1,80
16297993,"Schönes Zimmer, in stilvoller Altbauwohnung",9185463,Xenia,,Maxvorstadt,48.15501,11.57515,Private room,35,2,13,2019-09-27,0.28,2,0
16397389,2 rooms apartment modern and quietly near to train,107104629,Alexandra,,Sendling-Westpark,48.11961,11.52441,Entire home/apt,95,30,0,,,8,365
16398847,Nice & quietly 2 rooms apartment near to the city,107104629,Alexandra,,Sendling-Westpark,48.11784,11.5257,Entire home/apt,91,30,0,,,8,365
16399808,Modern Apartment with big Terrace Center Close,2188755,Stefanie,,Ramersdorf-Perlach,48.09791,11.60945,Entire home/apt,40,120,1,2017-09-13,0.02,1,90
16411806,Große helle Wohnung direkt am Giesinger Bhf,107540426,Daniel,,Obergiesing,48.10957,11.59637,Private room,32,1,6,2020-01-05,0.24,1,0
16424413,Bright Loft with Great View / 4+ months Tenancy,107668586,Ferdinand,,Sendling,48.12055,11.55084,Entire home/apt,68,60,20,2019-05-10,0.37,1,91
16491048,"Clean, very central 2bdr apt in new building",18483802,Kiki,,Altstadt-Lehel,48.14027,11.58846,Entire home/apt,115,4,5,2019-06-02,0.12,1,0
16570713,Lion Homestay Munich - 2 rooms in charming home,57162304,Irene,,Sendling-Westpark,48.1118,11.50856,Private room,155,1,60,2019-09-25,1.12,3,0
16573760,Zimmer mit eigenem Bad in Luxusloft /Maxvorstadt,109209025,Doren,,Maxvorstadt,48.1462,11.57598,Private room,58,2,16,2019-03-16,0.36,1,358
16591160,nice and modern apartment with balcony,107104629,Alexandra,,Sendling-Westpark,48.11982,11.52463,Entire home/apt,95,30,0,,,8,364
16622348,Staying in the middle of Schwabing!,24570142,Klaudia,,Schwabing-West,48.1643,11.56438,Entire home/apt,110,2,10,2019-12-27,0.30,1,0
16626837,Nature & City in one place -München aus einer Hand,109363182,Nadine,,Sendling-Westpark,48.11736,11.50369,Entire home/apt,66,1,0,,,1,154
16628228,Cozy appartement close to the river,109811182,Yasmin,,Untergiesing-Harlaching,48.11581,11.56826,Entire home/apt,64,3,8,2017-12-12,0.15,1,5
16654939,Wohlfühloase für Business Traveller,25840013,Conny,,Bogenhausen,48.14123,11.60479,Entire home/apt,600,1,3,2017-06-28,0.06,1,88
16661464,Loft flat in central of Munich,110173495,Astrid,,Neuhausen-Nymphenburg,48.15461,11.53081,Entire home/apt,155,4,15,2019-10-05,0.33,1,356
16681157,Lovely big Room close to Center (10min walk),108410959,Heidi,,Ludwigsvorstadt-Isarvorstadt,48.12883,11.5635,Private room,69,2,62,2019-10-06,1.15,1,90
16687993,Quiet & Modern Apartment,19446393,Mike,,Milbertshofen-Am Hart,48.1871,11.56545,Entire home/apt,67,3,118,2019-12-10,2.20,1,9
16694414,"Central, cozy & stylish",40486859,Nikolaus,,Maxvorstadt,48.15032,11.56278,Entire home/apt,80,2,11,2019-10-01,0.21,1,177
16712424,Cosy Central Souterran Apt near Octoberfest,81368666,Richard,,Pasing-Obermenzing,48.15359,11.45445,Entire home/apt,59,3,26,2019-10-05,0.50,1,269
16724670,M1: Newly renovated cude flat in central Munich,25815733,Brigitte,,Untergiesing-Harlaching,48.11507,11.57042,Entire home/apt,42,180,1,2018-02-28,0.02,3,122
16728567,Modern & Spacious Loft in Great Downtown Location,110915231,Roland,,Maxvorstadt,48.15356,11.56189,Entire home/apt,170,2,24,2018-03-13,0.49,1,0
16728687,Loft Apartment modern and quietly near to train,107104629,Alexandra,,Sendling-Westpark,48.11953,11.52563,Entire home/apt,80,30,1,2017-03-09,0.02,8,364
16732047,Sleeping Couch in 65m² in the Heart of Munich,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13233,11.57885,Private room,75,2,6,2019-12-09,0.30,2,0
16749406,Lovely and Modern Apartment surrounded by 2 Parks,111115826,Brigitte & Jörg,,Schwabing-West,48.1703,11.5641,Entire home/apt,110,2,10,2018-09-28,0.18,6,0
16772422,"Ruhige, helle Wohnung (39 qm) München-Sendling",5114962,Birgit,,Sendling-Westpark,48.12262,11.53457,Entire home/apt,35,61,10,2017-11-14,0.23,2,207
16775877,Luxurious Apartment in Schwabing,29207813,Lorenz,,Schwabing-West,48.15806,11.57994,Entire home/apt,346,2,43,2020-02-27,0.81,3,74
16775928,Stylish High-End flat central Munich + River Isar,111115826,Brigitte & Jörg,,Untergiesing-Harlaching,48.11622,11.56956,Entire home/apt,157,2,4,2017-02-09,0.08,6,0
16824824,Maisonette-Wohnung in Bestlage,85808123,Rosina,,Bogenhausen,48.15704,11.6306,Entire home/apt,59,4,21,2017-12-20,0.41,1,15
16838578,Central Flat with everything you need nearby,51006008,Andi,,Sendling-Westpark,48.11377,11.53417,Entire home/apt,75,3,7,2018-10-01,0.16,1,57
16838933,"Over the roofs of Munich, close to the center",51716936,Virginie,,Neuhausen-Nymphenburg,48.15474,11.53357,Entire home/apt,250,5,8,2018-09-03,0.18,1,148
16852685,3 bedrooms and 2 bathrooms apartment with 115 m²,2266917,Verena,,Sendling-Westpark,48.1177,11.52524,Entire home/apt,165,28,2,2017-08-31,0.07,23,332
16855216,2 rooms in the ❤️&center of Munich,94680913,Jan,,Ludwigsvorstadt-Isarvorstadt,48.13099,11.56617,Private room,98,2,21,2019-04-28,0.39,2,178
16863336,Art Loft in Central Munich; Four Big Bedrooms,2503573,Kati,,Maxvorstadt,48.14807,11.57625,Entire home/apt,275,1,163,2020-07-05,3.42,2,333
16902397,LOFT apartment with south balcony 2 min to train,2266917,Verena,,Sendling-Westpark,48.11961,11.52439,Entire home/apt,80,30,0,,,23,365
16925313,Schöne Wohnung im Herzen von Neuhausen,113058346,Severin,,Neuhausen-Nymphenburg,48.15767,11.53281,Entire home/apt,60,1,29,2019-10-07,0.54,1,89
16929041,Big room in the heart of Munich,2970514,Ilona,,Au-Haidhausen,48.12676,11.59601,Private room,70,4,3,2018-10-07,0.06,1,87
16952163,nice LOFT apartment in Munich with balcony,2266917,Verena,,Sendling-Westpark,48.11955,11.52384,Entire home/apt,84,30,0,,,23,364
16992938,Penthouse next to Villa Stuck/Friedensengel,31276886,Natascha,,Au-Haidhausen,48.14061,11.59827,Entire home/apt,200,2,1,2017-05-07,0.02,1,0
17027077,Beautyful sunny and urban apartment in Munich,36881710,Sophia,,Ludwigsvorstadt-Isarvorstadt,48.12693,11.55827,Entire home/apt,80,60,0,,,1,88
17030750,60qm Wohnung in Neuperlach Süd,114084809,Andreas,,Ramersdorf-Perlach,48.08536,11.64639,Entire home/apt,60,2,5,2020-05-27,0.16,1,57
17040405,2 ROOM APARTMENT ZENTRAL,7479099,Нина,,Bogenhausen,48.15245,11.61798,Entire home/apt,130,2,5,2017-10-04,0.10,7,365
17053725,※ Casa BARvaria ※Incredible 8BR※ HUGE※With a BAR ※,7901771,Thomas,,Berg am Laim,48.13098,11.61693,Entire home/apt,1019,1,119,2020-08-09,2.56,14,85
17085252,Central Apartment / Quiet Apartment in Laim :))))),21154525,Philippa,,Laim,48.13631,11.50992,Shared room,45,2,24,2019-09-30,0.46,1,90
17130441,"Gemütliches Apartment für ""Zwei""",115137735,Marie & Otto,,Schwabing-Freimann,48.17143,11.60431,Entire home/apt,79,3,70,2019-10-15,1.40,1,359
17132400,Munich City- ON A BUDGET!,4464997,Kyle,,Schwabing-West,48.159,11.56186,Shared room,43,1,19,2019-07-03,0.36,2,2
17166501,"Schwabing quiet apartment, stay 1 month at least",114990592,Jürgen,,Schwabing-West,48.1602,11.57663,Entire home/apt,40,20,4,2018-06-29,0.08,1,0
17167350,Freundliches Zimmer im Münchner Norden,115481236,Manuela,,Schwabing-Freimann,48.20595,11.5932,Private room,35,3,135,2019-12-30,2.54,1,106
17226166,Small room very close to the city center,41440264,Marco,,Altstadt-Lehel,48.13506,11.58641,Private room,50,1,193,2019-11-27,3.69,1,30
17259594,"spacious, stylish apartment in the heart of Munich",84641830,Timo,,Ludwigsvorstadt-Isarvorstadt,48.13086,11.56864,Entire home/apt,150,3,21,2019-12-27,0.42,1,0
17262306,Zimmer für 2 an der U-Bahn Münchner Freiheit,93964714,Philipp,,Schwabing-Freimann,48.16369,11.5834,Private room,40,1,17,2018-09-29,0.35,2,31
17282949,❤️❤️Oktoberfest ❤️❤️,91595585,Hedi+Ahlem,,Moosach,48.1873,11.52797,Private room,63,1,7,2018-09-23,0.15,8,365
17299627,Cozy Room in central Munich Central,4965921,Elisabeth,,Maxvorstadt,48.15044,11.55935,Private room,35,2,24,2021-02-15,0.95,1,0
17301529,Lovely apartment near to city center!,1402703,Stephi,,Untergiesing-Harlaching,48.11492,11.57117,Entire home/apt,110,5,0,,,1,179
17365335,Beautiful apartment in Munich-Haidhausen,7367695,Cora,,Au-Haidhausen,48.13235,11.60438,Entire home/apt,80,1,40,2018-01-01,0.77,1,59
17374952,CENTER - Smart in Munich - Modern Room,24108419,Thomas,,Schwanthalerhöhe,48.13828,11.54793,Private room,77,3,21,2019-10-07,0.43,4,365
17375519,U2: Stylish studio newly renovated central Munich,25815733,Brigitte,,Obergiesing,48.10669,11.58233,Entire home/apt,35,180,5,2019-11-24,0.22,3,201
17378445,Big and cozy apartment to the Oktoberfest,117441695,Michael,,Aubing-Lochhausen-Langwied,48.14437,11.42231,Entire home/apt,249,4,9,2019-10-05,0.20,1,222
17425341,Mini-Apartement,1088758,Angela,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09808,11.54279,Entire home/apt,90,2,0,,,1,0
17431169,Moderne WHG mit exklusiven Details,117255984,Gabi,,Schwabing-Freimann,48.19259,11.58578,Entire home/apt,69,2,93,2020-03-14,1.81,1,72
17483550,quietly apartment with balcony 2 min from train,2266917,Verena,,Sendling-Westpark,48.11945,11.52383,Entire home/apt,80,30,0,,,23,180
17587111,New stylish loft studio in a perfect location,119475686,Karsten,,Ludwigsvorstadt-Isarvorstadt,48.13557,11.56233,Entire home/apt,97,2,243,2020-10-07,4.64,1,158
17590106,"35m Studio Apt, Schwabing, center.",29088778,Mohsen,,Schwabing-Freimann,48.1659,11.58754,Entire home/apt,39,12,18,2019-10-05,0.42,1,73
17596979,Ruhige Wohnung an der Isar,117133371,Christoph,,Untergiesing-Harlaching,48.08407,11.55263,Private room,40,1,22,2017-07-04,0.43,1,364
17597953,Einzimmerappartement / cosy 1 bed appartement,49690224,Stefania,,Obergiesing,48.11362,11.5791,Entire home/apt,79,5,14,2018-11-26,0.28,1,0
17623562,U1: Cude appartment very central to Munich NEW!,25815733,Brigitte,,Obergiesing,48.10669,11.58233,Entire home/apt,41,178,0,,,3,333
17632261,"Central Munich Getaway: Park, City & more",32591002,Mara,,Maxvorstadt,48.15258,11.56206,Entire home/apt,150,2,7,2017-06-01,0.14,1,0
17632537,LOFT apartment with south balcony 2 min to train,2266917,Verena,,Sendling-Westpark,48.11741,11.52576,Entire home/apt,80,30,0,,,23,365
17672189,"Your brand new, central and luxurious home",111115826,Brigitte & Jörg,,Obergiesing,48.10786,11.58265,Entire home/apt,119,2,12,2019-09-13,0.26,6,0
17672531,Luxurious apartment in quiet & central location,111115826,Brigitte & Jörg,,Obergiesing,48.10615,11.58134,Entire home/apt,110,2,1,2017-09-30,0.02,6,0
17673455,Exclusive Flat at Königsplatz near Pinakotheken.,75353292,Rainer,,Maxvorstadt,48.14874,11.56175,Entire home/apt,97,3,82,2018-08-30,1.60,1,0
17675625,"Cozy, large room with good connection to the city",960470,Katharina,,Obergiesing,48.09382,11.61271,Private room,45,1,57,2019-09-25,1.09,1,342
17688218,"Apartment with garden, 4 min from metro.",120488882,Karo,,Aubing-Lochhausen-Langwied,48.17516,11.40809,Entire home/apt,75,4,32,2019-08-16,0.68,1,23
17709785,-Central Appartment with balcony -,23821399,Tom,,Obergiesing,48.11415,11.58452,Entire home/apt,295,1,4,2017-05-27,0.08,2,359
17716583,Room for 2 in spacious apartment in Munich!,30519957,Sandra,,Maxvorstadt,48.15084,11.56007,Private room,47,1,93,2020-11-12,1.88,2,4
17733740,100 m2 Flat in the green but near the city-center,9786378,Coralie,,Milbertshofen-Am Hart,48.18338,11.54964,Entire home/apt,90,2,123,2020-02-23,2.39,1,3
17763311,nice studio to explore Munich,34025912,Karina,,Bogenhausen,48.17144,11.63544,Entire home/apt,15,2,15,2018-10-01,0.64,1,0
17768315,-MUNICH- privat apartment - cozy basement,83949035,Sabrina,,Aubing-Lochhausen-Langwied,48.14576,11.43931,Private room,15,4,6,2021-03-31,1.19,3,71
17777833,Gemütliches Dachgeschoss Zimmer,97539105,Christina,,Milbertshofen-Am Hart,48.20452,11.58504,Private room,55,1,128,2019-01-16,2.48,1,90
17785765,quiet room near to the Center,31396537,Hans,,Au-Haidhausen,48.12325,11.58887,Private room,57,1,19,2019-09-24,0.37,1,178
17785837,Ruhiges Zimmer Nähe S-Bahn/U-Bahn,81780039,Sonia,,Feldmoching-Hasenbergl,48.21417,11.52819,Private room,50,1,5,2019-09-29,0.10,1,83
17804827,"Schöne, helle, mod. 3-Zi-Altbau-Whg in Schwabing",6386777,Tanja,,Schwabing-West,48.1651,11.57624,Entire home/apt,76,7,1,2020-05-30,0.08,1,192
17835339,Munich Studio Apartment with Balcony~15min to City,121985178,Florian,,Laim,48.13869,11.51977,Entire home/apt,98,2,0,,,1,40
17852002,Modernes Zimmer mit eigenem Bad,30062136,Fabiola,,Schwabing-Freimann,48.18296,11.58962,Private room,38,2,8,2021-03-03,0.85,1,77
17930670,Minimalistisches Zimmer mitten im Leben,1189441,David,,Maxvorstadt,48.14493,11.57466,Private room,45,2,60,2019-09-29,1.22,1,41
17966515,Stylische Dachgeschoss-Maisonnette in Giesingen,9956545,Cristiano,,Obergiesing,48.11951,11.58266,Entire home/apt,150,3,15,2019-10-06,0.32,2,0
17986960,best place to join munich,91924135,Alina,,Maxvorstadt,48.15409,11.57478,Entire home/apt,60,2,1,2017-04-04,0.02,1,358
18006045,✶MODERN STUDIO IN A BEAUTIFUL DISTRICT- LEHEL ✶,27001899,Susanne,,Altstadt-Lehel,48.13872,11.58929,Entire home/apt,160,4,13,2018-09-08,0.26,1,0
18016087,Bright flat in centrally located historic building,6145911,Joséphine,,Schwabing-West,48.16181,11.57548,Entire home/apt,110,90,0,,,1,148
18046589,Schlafmöglichkeit direkt am Oktoberfest,43053062,Maria,,Schwanthalerhöhe,48.13292,11.53991,Private room,65,1,50,2018-10-06,0.98,1,179
18071854,Welcome to the octoberfest,16754758,Alexander,,Laim,48.1336,11.50981,Private room,500,2,1,2017-09-24,0.02,2,365
18086143,"Sehr schönes, helles 1-Zimmer-Apartment",104229720,Carola,,Bogenhausen,48.15753,11.63305,Entire home/apt,48,100,0,,,4,211
18099961,"Moderne, top-möblierte 1-Zimmer-Wohnung inkl. TG",104229720,Carola,,Neuhausen-Nymphenburg,48.16234,11.54142,Entire home/apt,42,100,1,2018-05-01,0.03,4,333
18104492,"bright cosy room (16 sm) with bed 1,40 m",12929933,Dieter,,Obergiesing,48.09389,11.61325,Private room,35,2,14,2019-10-07,0.28,1,363
18117363,"Schöne Wohnung nähe Theresienwiese, 10min vom Hbf",9086943,Alisa,,Schwanthalerhöhe,48.13796,11.53388,Entire home/apt,55,2,6,2017-09-01,0.13,1,0
18128040,View two bedroom,124939096,Svg,,Ludwigsvorstadt-Isarvorstadt,48.1318,11.57496,Private room,472,1,0,,,1,365
18137087,"Ruhige, helle Wohnung, alle Verkehrsanbindungen",17810111,Klaus,,Neuhausen-Nymphenburg,48.14837,11.53247,Entire home/apt,49,14,1,2017-05-31,0.02,1,90
18146505,TOP LOCATION-Cosy Room + own balcony in large flat,2690936,Britt,,Schwabing-West,48.15804,11.57276,Private room,39,1,50,2021-02-25,0.99,2,109
18147550,Vacation apartment with terrace and kitchen,125127567,Andreas,,Ludwigsvorstadt-Isarvorstadt,48.12689,11.54871,Entire home/apt,255,1,231,2020-07-11,4.63,2,230
18165905,15 min bis zum Marienplatz -- Schönes Zimmer,117294660,Jens,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0969,11.5,Private room,34,1,61,2019-12-29,1.29,2,0
18166941,Loft apartment with balcony near to train station,107104629,Alexandra,,Sendling-Westpark,48.11919,11.52577,Entire home/apt,84,30,0,,,8,365
18190737,Stylisch Wohnen in der Maxvorstadt,121483358,Isabel,,Maxvorstadt,48.15447,11.56055,Entire home/apt,250,2,66,2019-12-25,1.36,1,177
18195021,Cute light Apartment next to a subway station,14473161,Yoana,,Moosach,48.18053,11.52559,Entire home/apt,36,20,3,2020-11-29,0.06,2,180
18210029,Downtown Munich apartment,86740536,Matthaeus,,Au-Haidhausen,48.12526,11.57972,Private room,100,2,10,2019-10-18,0.47,1,179
18213376,Oktoberfest München*****,91595585,Hedi+Ahlem,,Milbertshofen-Am Hart,48.19621,11.57856,Private room,70,1,12,2019-10-06,0.26,8,365
18277152,Appartement Balkon Küche Bad wifi TV 30 qm,82425774,Sam,,Berg am Laim,48.12939,11.62379,Entire home/apt,40,1,34,2020-01-03,0.78,1,0
18289533,Schönes möbliertes Appartement in Haidhausen,106412876,Christoph,,Au-Haidhausen,48.12553,11.5898,Entire home/apt,42,14,3,2019-04-28,0.09,1,16
18313459,Süße 1 Zimmer-Wng mit Dachterasse,119394798,Tracy,,Bogenhausen,48.167,11.62948,Entire home/apt,49,2,17,2019-04-12,0.35,1,1
18324070,"Stylische 2-Zimmer-Wohnung, Altstadt, beste Lage",104229720,Carola,,Altstadt-Lehel,48.13583,11.5795,Entire home/apt,72,100,2,2018-08-05,0.05,4,179
18325344,"Nette, 2-Zimmer Wohnung im Zentrum von München",18202236,Veronika,,Au-Haidhausen,48.1245,11.58986,Entire home/apt,60,2,11,2020-08-09,0.43,1,27
18364226,"Souterrainwohnung bis 3 Personen, Parkplatz",118798019,Ulrike,,Moosach,48.18229,11.51078,Private room,49,2,105,2019-10-05,2.10,1,3
18381061,**Special Offer ** Apartment mit Terrasse/Balkon,2266917,Verena,,Sendling-Westpark,48.11724,11.52518,Entire home/apt,82,28,1,2018-02-03,0.02,23,364
18387860,Traumhafte Wohnung am Hirschgarten München 118qm,55932746,Marc,,Neuhausen-Nymphenburg,48.14656,11.51754,Entire home/apt,65,5,4,2018-11-03,0.16,1,0
18391605,"Large two-levels appartment, Münchner Freiheit",2298686,Marco,,Schwabing-Freimann,48.16308,11.58621,Entire home/apt,190,5,6,2018-05-26,0.13,1,35
18393579,Schöne möblierte 4-Zim. Wohnung in München Norden,127411934,Michelle,,Milbertshofen-Am Hart,48.21385,11.56845,Entire home/apt,119,4,11,2017-05-16,0.22,1,3
18401839,Ruhiges Zimmer in Künstlerhaus mit Blick in Garten,55010101,Arnd,,Pasing-Obermenzing,48.15475,11.46871,Private room,40,7,19,2019-07-26,0.52,1,89
18460863,Stylisches Gästezimmer für Business Traveler,9135061,Joerg,,Maxvorstadt,48.14271,11.58346,Private room,80,1,36,2018-08-14,0.95,1,0
18461847,Über den Dächern von Schwabing / Luitpoldpark,75633016,Angelika,,Schwabing-West,48.16635,11.57164,Private room,100,1,6,2019-04-01,0.13,4,270
18541273,Light & cozy apartment in the heart of Munich,128702118,Lena,,Altstadt-Lehel,48.13503,11.58035,Entire home/apt,150,2,9,2017-09-22,0.20,1,0
18553299,Munich Center New Bright Room U1/2 quiet Zone AGFA,128805627,Katrin,,Obergiesing,48.10725,11.58326,Private room,39,30,4,2018-10-31,0.11,2,358
18557740,Big bright flat - close to Englishgarden & Subway,128540920,Anna,,Schwabing-Freimann,48.1658,11.58263,Private room,39,1,1,2017-05-18,0.02,1,87
18561903,Quiet flat with a big terrasse,128863308,Annemarie,,Bogenhausen,48.15365,11.63834,Entire home/apt,75,1,144,2019-10-24,2.90,1,0
18574466,Schmuckstück im Grünen im Herzen der Stadt,128964298,Karin,,Schwabing-Freimann,48.17084,11.60184,Entire home/apt,152,2,88,2020-02-29,1.75,1,224
18575696,Modern City Apartment in the heart of Munich,128959487,Klaus & Bettina,,Altstadt-Lehel,48.13507,11.57964,Entire home/apt,209,2,24,2019-06-11,0.48,1,0
18588878,Terrassentraum am Englischengarten,22958619,Lucilla,,Schwabing-Freimann,48.17124,11.60007,Entire home/apt,116,90,0,,,2,364
18595205,Charming 87qm/3 room Apartment in Neuhausen,129129748,Meliha,,Neuhausen-Nymphenburg,48.15034,11.53705,Entire home/apt,88,7,28,2019-12-27,0.59,1,331
18597617,A lovely centric appartment,25169954,Naama,,Ludwigsvorstadt-Isarvorstadt,48.12562,11.55161,Entire home/apt,69,2,1,2017-06-01,0.02,1,0
18605241,"Stilvolle Altstadtwohnung, quiet near city centre",32564163,Stefan,,Neuhausen-Nymphenburg,48.14866,11.5364,Private room,59,2,24,2020-02-06,0.52,1,211
18605732,Beautiful apartment near Octoberfest with terrace,66157630,Alex,,Neuhausen-Nymphenburg,48.1541,11.5399,Entire home/apt,280,2,3,2019-09-29,0.11,2,180
18606866,München Zentrum Helles Zimmer U1 U2 ruhige Zone 1P,128805627,Katrin,,Obergiesing,48.10747,11.58379,Private room,50,3,9,2017-10-01,0.19,2,362
18607091,Dachgeschoss Wohnung mit Dachterrasse,8717070,Felix,,Maxvorstadt,48.15587,11.566,Entire home/apt,80,30,4,2017-06-07,0.08,1,303
18609926,Golden Haven,43234094,Nraj,,Pasing-Obermenzing,48.16165,11.44912,Shared room,60,1,1,2017-09-24,0.02,1,364
18640638,Nice Bedroom close to Hauptbahnhof,94964752,Cornelius,,Schwanthalerhöhe,48.13579,11.54514,Private room,64,2,24,2020-01-08,0.87,1,89
18660250,"CENTRAL, MODERN AND CLEAN APPARTMENT",125377882,Jasmin,,Schwanthalerhöhe,48.13652,11.53998,Entire home/apt,500,4,23,2019-10-01,0.60,1,336
18666657,Living in a colorful & modern artist apartment,129728587,Laura Thais,,Sendling,48.11702,11.54967,Private room,92,2,1,2017-07-30,0.02,1,0
